url,images,description,title
http://stlouis.craigslist.org/ppd/3810960791.html,,"
		LIKE NEW DRYERS GAS & ELECTRIC $110-$139 COME WITH FULL WARRANTY CAN DELIVER PLEASE CALL ME AT 314-536-0730 THANK YOU AND GOD  BLESS ALL
	","
  "
http://stlouis.craigslist.org/ppd/3822036449.html,,"
		REFRIGERATORS TOP & BOTTOMS & SIDE X SIDES LIKE NEW ALL COME WITH A FULL WARRANTY CAN DELIVER PLEASE CALL ME AT 314-359-5520 THANK YOU AND GOD BLESS
	","
  "
http://stlouis.craigslist.org/ppd/3827077092.html,,"
		Side by Side Refrigerators On Sale starting at $200  ","
  "
http://stlouis.craigslist.org/ppd/3813374387.html,,"
		APARTMENT SIZE WASHER & DRYER SET CAN SEPARATE WASHERS ROLL TO SINK WORKS ON REGULAR OUTLET COMES WITH WARRANTY CAN DELIVER PLEASE CALL ME AT 314-359-5520 THANK YOU AND GOD BLESS ALL
	","
  "
http://stlouis.craigslist.org/ppd/3822039891.html,,"
		LIKE NEW SIDE X SIDES $189 -$299 COME WITH WARRANTY CAN DELIVER PLEASE CALL ME AT 314-359-5520 THANK YOU AND GOD BLESS ALL
	","
  "
http://stlouis.craigslist.org/ppd/3827090716.html,,"
		314__614-7434","
  "
http://stlouis.craigslist.org/ppd/3782208369.html,,"
		Must See Before You Go Any Where Else ,French Styles ,Side By Sides 31 Cu. Ft. 28 Cu. Ft ","
  "
http://stlouis.craigslist.org/ppd/3792661203.html,,"
		CALL US AT 314-612--0032    WE DO DELIVER TOO !!
	","
  "
http://stlouis.craigslist.org/ppd/3798990037.html,,"
		In  Stainless  white  and  Black  ,,LED Lights  ,,Loaded with Features ","
  "
http://stlouis.craigslist.org/ppd/3827062777.html,,"
		Gas Ranges On Sale starting at $125  ","
  "
http://stlouis.craigslist.org/ppd/3768638857.html,,"
		 WAS$2299. LFX   STAINLESS //WHITE///BLACK////","
  "
http://stlouis.craigslist.org/ppd/3792692204.html,,"
		  White  ,,Black  &  Stainless ,,,French  Doors ,,,call   #314--^612---0032---  or 314-667-5661  
	","
  "
http://stlouis.craigslist.org/ppd/3827064868.html,,"
		Smooth Top and coil Top Electric Ranges On Sale At Frosty's Appliance","
  "
http://stlouis.craigslist.org/ppd/3808588754.html,,"
		call   314--667-5661 or 314--612-0032---
	","
  "
http://stlouis.craigslist.org/ppd/3799174216.html,,"
		>WOW>>((LG)) CONVECTION~~oven~&~5-BURNER~~range - $699 (ST.charles mo))) 314-612--0032--or--314--614==7434===","
  "
http://stlouis.craigslist.org/ppd/3808597542.html,,"
		BRAND-NEW TOP LOADER --CHECK THE RATING ,,CALL   314-612-0032   WE DO DELIVER & SET-UP !","
  "
http://stlouis.craigslist.org/ppd/3808616201.html,,"
		REFRIGERATORS ,(SIDE BY SIDES ,FRENCH DOORS STARTING AT $ 799.00 .","
  "
http://stlouis.craigslist.org/ppd/3827068597.html,,"
		Happy's has Washer & Dryer sets starting at just $200 and SxS Refrigerators starting at only $300","
  "
http://stlouis.craigslist.org/ppd/3827091709.html,,"
		Top Mount Refrigerators On Sale starting at $150  ","
  "
http://stlouis.craigslist.org/ppd/3827099475.html,,"
		314-614-7434","
  "
http://stlouis.craigslist.org/ppd/3827094260.html,,"
		Top Freezer Refrigerators 18 Cubic Foot On Sale At Frosty's Appliance","
  "
http://stlouis.craigslist.org/ppd/3827097712.html,,"
		314-614-7434","
  "
http://stlouis.craigslist.org/ppd/3827100796.html,,"
		CALL WE CARRY ONLY THE FINEST NAMES,,,AROUND ,,L.G. SAMSUNG,ELECTROLUX, CALL ME TODAY AT 314------------614---------7434 ","
  "
http://stlouis.craigslist.org/ppd/3827102143.html,,"
		314-614-7434","
  "
http://stlouis.craigslist.org/ppd/3827106328.html,,"
		Washers-Dryers-Refrigerators-Stoves On Sale starting at $150  ","
  "
http://stlouis.craigslist.org/ppd/3827109149.html,,"
		Clean Side by Side Refrigerator On Sale At Frosty's Appliance","
  "
http://stlouis.craigslist.org/ppd/3827107908.html,,"
		DENT DEALS YOU CANT SEE!!!!!!SAVE BIG BUCKS  !!!BUY WHOLESALE!!!!!314-614-7434 $600-1199. HALF PRICE THEN STORE'S!!!","
  "
http://stlouis.craigslist.org/ppd/3812071791.html,,"
		No membership needed to get great deals on half price appliances top name brand LG Samsung GE 314-612-0032 Used appliances 99 dollars in up! Brand new scratching  and carton damage Damages not noticeable! But 50 percent of the price If you like to save tons of money definitely check us out!
	","
  "
http://stlouis.craigslist.org/ppd/3796614110.html,,"
		No membership needed to get great deals on half price appliances top name brand LG Samsung GE 314-612-0032 Used appliances 99 dollars in up! Brand new scratching  and carton damage Damages not noticeable! But 50 percent of the price If you like to save tons of money definitely check us out!
	","
  "
http://stlouis.craigslist.org/ppd/3807674413.html,,"
		314-614-7434..text or call best deals in Saint Louis and Saint Charles..314-440-8519%$$$$$699. S!!AND UP!WAY CHEAPER THEN THE BIG STORE
	","
  "
http://stlouis.craigslist.org/ppd/3817548376.html,,"
		tons of French door refrigerator starting at $499 in up must-see314-612-0032 Maytag
	","
  "
http://stlouis.craigslist.org/ppd/3807020490.html,,"
		Let's see half price appliances with the warranty can deliver no brainer!!! cut out the middleman this is a full warehouse wholesale deal! dealers welcome by direct Samsung appliances St Charles  oFallon St Peter St Louis Wildwood Clayton best of the best for Missouri in the Midwest!314-612-0032 washer front loaders and t! top of the line refrigerator starting at $699 side by side and 3 door French doors super deals and up! top loaders high efficiency starting at 399 and up stuff.org dishwasher you name it we have it all microwave above the range!
	","
  "
http://stlouis.craigslist.org/ppd/3811159137.html,,"
		Call or Text at 314-612-0032 for appointments.   fridges  New $749-$1100.  Diswasher  s$ 249.-and up! $399.New is half price of anybody box store
	","
  "
http://stlouis.craigslist.org/ppd/3827120570.html,,"
		  SUPER CAPACITY WASHER.  EXCELLENT CONDITION AND COMES WITH A FULL 6 MONTH WARRANTY   DELIVERY IS AVAILABLE  STOP BY AND SEE US WE ARE OPEN 7 DAYS A WEEK     DISCOUNT APPLIANCE  12671 NEW HALLS FERRY RD. FLORISSANT MO.  63033  OR GIVE US A CALL 314-839-5100  ","
  "
http://stlouis.craigslist.org/ppd/3827118092.html,,"
		STACK WASHER DRYER   LARGE CAPACITY WITH ELECTRIC DRYER      VERY CLEAN   WORKS GREAT!!!   FULL 6 MONTH WARRANTY  WE ACCEPT CASH,CHECKS,DEBIT/CREDIT CARDS   STOP IN AND SEE US   WE ARE OPEN 7 DAYS A WEEK  GIVE US A CALL  314-839-5100   DISCOUNT APPLIANCE 12671 NEW HALLS FERRY RD. FLORISSANT MO. 63033  www.discountappliancestl.com        
	","
  "
http://stlouis.craigslist.org/ppd/3822560593.html,,"
		314-612-0032   Or.  667-5661  $499.-$665.STOVESand up!    FRIDGES  $$699.-$999.-$1199.......HALF PRICE OF STORES!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
	","
  "
http://stlouis.craigslist.org/ppd/3822559170.html,,"
		314-612-0032   Or.  667-5661  $499.-$665.STOVESand up!    FRIDGES  $$699.-$999.-$1199.......HALF PRICE OF STORES!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
	","
  "
http://stlouis.craigslist.org/ppd/3827120258.html,,"
		Washers-Dryers Sets On Sale starting at $250  ","
  "
http://stlouis.craigslist.org/ppd/3822561937.html,,"
		SAVE A BUCK$$FRIDGES$$$699-$$1199$$$$$314-612-0032 text or call! Steve
	","
  "
http://stlouis.craigslist.org/ppd/3827129479.html,,"
		314-614-7434","
  "
http://stlouis.craigslist.org/ppd/3827123207.html,,"
		On Sale At Frosty's Appliance","
  "
http://stlouis.craigslist.org/ppd/3827133342.html,,"
		314-614--7434","
  "
http://stlouis.craigslist.org/ppd/3827130697.html,,"
		314-614-7434","
  "
http://stlouis.craigslist.org/ppd/3827134155.html,,"
		Washers On Sale starting at $125  ","
  "
http://stlouis.craigslist.org/ppd/3827134449.html,,"
		STARTING AT $699.-$999.","
  "
http://stlouis.craigslist.org/ppd/3822563408.html,,"
		$649.-$1100.Tons of side by side 3 d or french doors for doors for half price of the big box stores *text or call314-614-7434
	","
  "
http://stlouis.craigslist.org/ppd/3827132078.html,,"
		CALL WE CARRY ONLY THE FINEST NAMES,,,AROUND ,,L.G. SAMSUNG,ELECTROLUX, CALL ME TODAY AT 314------------614---------7434 ","
  "
http://stlouis.craigslist.org/ppd/3822564698.html,,"
		SAVE...A..BUCK!!!!!SUPER CHEAP DEALS!****314-614-7434*******!314-667-5661!STARTING AT $597.AND UP!!!
	","
  "
http://stlouis.craigslist.org/ppd/3808998587.html,,"
		Call or Text at 314-614-7434%%%% 10-7during the week and then on Sundays for appointments.   fridges  New $649-$1100.  Diswasher  s$ 249.-and up! $399.New is half price of anybody box store
	","
  "
http://stlouis.craigslist.org/ppd/3827137454.html,,"
		On Sale At Frosty's Appliance","
  "
http://stlouis.craigslist.org/ppd/3813289472.html,,"
		314-614-7434..text or call best deals in Saint Louis and Saint Charles..314-440-8519%$$$$$699. S!!AND UP!WAY CHEAPER THEN THE BIG STORE
	","
  "
http://stlouis.craigslist.org/ppd/3790451373.html,,"
		314-612-0032   Or.  667-5661  $499.-$665.STOVESand up!    FRIDGES  $$699.-$999.-$1199.......HALF PRICE OF STORES!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
	","
  "
http://stlouis.craigslist.org/ppd/3808562893.html,,"
		No membership needed to get great deals on half price appliances top name brand LG Samsung GE 314-614-7434 or 314-612-0032 Used appliances 99 dollars in up! Brand new scratching  and carton damage Damages not noticeable! But 50 percent of the price If you like to save tons of money definitely check us out!
	","
  "
http://stlouis.craigslist.org/ppd/3811803680.html,,"
		698.AND UP!!$1099.*****CALL ABOUT ARE BIG WAREHOUSE SALE!!!!!!!!!!!!* 314-440-8519***text or call**  STL AND  ST CHARLES  WE DROP OFF TOO!!!
	","
  "
http://stlouis.craigslist.org/ppd/3822320048.html,,"
		314-612-0032.  314-614-7434  half price appliance sale must seeSTOVES    FRIDGES  $$699.-$999.-$1199.......HALF PRICE OF STORES!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
	","
  "
http://stlouis.craigslist.org/ppd/3827150382.html,,"
		314---614--7434","
  "
http://stlouis.craigslist.org/ppd/3786613139.html,,"
		Happy's has Washers, Dryers, Stoves, and Refrigerators all starting at only $100","
  "
http://stlouis.craigslist.org/ppd/3786642258.html,,"
		Happy's has Washer & Dryer sets starting at just $200 and SxS Refrigerators starting at only $300","
  "
http://stlouis.craigslist.org/ppd/3827156718.html,,"
		Electric Dryers On Sale starting at $125  ","
  "
http://stlouis.craigslist.org/ppd/3809720245.html,,"
		******    text or call~~*******314-614-7434~WHY PAY MORE AT BIG STORE's     BUY WHOLESALE  WARE HOUSE!!!!SAVE!!!BIG TIME!!!BEST BUY**HOME DEPO  SEARS  ***WE BLOW THEM A WAY***50%% 75%%%OFF ALL BIG GUYS!!!            SAVE A BUCK $1    OUR PRICES!!~~~GET A FRIDGE FOR $597=====$1100.                                                                                                                     SAME FRIDGES ARE IN STORES FOR $2000.=$2699.WAY TO MUCH!!!
	","
  "
http://stlouis.craigslist.org/ppd/3811500236.html,,"
		!!WHITE SAMSUNG   NEW ON SALE WITH US STARTING AT $699. AND UP@..314-612-0032 314-614-7434
	","
  "
http://stlouis.craigslist.org/ppd/3810057012.html,,"
		314-612-0032.  314-614-7434  half price appliance sale must seeSTOVES    FRIDGES  $$699.-$999.-$1199.......HALF PRICE OF STORES!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
	","
  "
http://stlouis.craigslist.org/ppd/3822318516.html,,"
		314-612-0032.  314-614-7434  half price appliance sale must seeSTOVES    FRIDGES  $$699.-$999.-$1199.......HALF PRICE OF STORES!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
	","
  "
http://stlouis.craigslist.org/ppd/3809982171.html,,"
		314-440-8519   0R Text at 314-612-0032   fridges  New $649-$1100.  Diswasher  s$ 249.-and up! $399.New is half price of anybody box store
	","
  "
http://stlouis.craigslist.org/ppd/3827165525.html,,"
		314-614---7434","
  "
http://stlouis.craigslist.org/ppd/3782308800.html,,"
		314-614-7434******** text or call super warehouse deals!!!!!!!half price of any big storm us the top name brand Lg Samsung whirlpool much more liquidation sale@@@@@@@@@@@@@@@@314-440-8519  $ above the range microwaves$$199.   $$ refrigerators$$650.AND UP!  $$$$$$1200. 5 burner induction convection ovens $799
	","
  "
http://stlouis.craigslist.org/ppd/3822316863.html,,"
		SAVE A BUCK$$FRIDGES$$$699-$$1199$$$$$314-612-0032 text or call! Steve
	","
  "
http://stlouis.craigslist.org/ppd/3827166939.html,,"
		314-614--7434","
  "
http://stlouis.craigslist.org/ppd/3827168233.html,,"
		WE CARRY ONLY TOP BRAN NAMES,,SUCH AS L.G. ,SAMSUNG ,AND ELECTROLUX ,,,AND AS ALWAYS BRAND NEW,,SMOOTH****TOP****RANGES**ONLY ***$675.00 ******GAS***RANGES****LIST *****IN *** STORES ***FOR***$1,495.00***our****price****is******$975.00 ****REFRIGERATORS ALL NEW STYLES & MODELS STARTING AT $799.00 AND UP !!!!AND WE DO OFFER GREAT LOW PRICES ON KITCHEN PACKAGES,,,,SO COME TAKE A LOOK >>>>AND SAVE BIG,,,CALL US AT OR 314-614-7434 WE DO OFFER DELIVERY !!!","
  "
http://stlouis.craigslist.org/ppd/3827161363.html,,"
		On Sale At Frosty's Appliance","
  "
url,images,description,title
http://stlouis.craigslist.org/ppd/3827170302.html,,"
		Gas Dryers On Sale starting at $125  ","
  "
http://stlouis.craigslist.org/ppd/3827069432.html,,"
		Happy's has the best prices in town Washers, Dryers, Stoves, and Refrigerators all starting at just $100","
  "
http://stlouis.craigslist.org/ppd/3798757468.html,,"
		MUST STOP IN AND SEE CALL ME AT  314-225-4650--
	","
  "
http://stlouis.craigslist.org/ppd/3822407148.html,,"
		LIKE BRAND NEW DRYERS $110-$139 WITH   WARRANTY CAN DELIVER PLEASE CALL ME AT 314-359-5520 THANK YOU AND GOD BLESS 
	","
  "
http://stlouis.craigslist.org/ppd/3811737934.html,,"
		DISHWASHERS LIKE NEW DIFFERENT COLORS TO CHOOSE FROM ALL COME WITH WARRANTY CAN DELIVER PLEASE CALL ME AT 314-359-5520 THANK YOU AND GOD BLESS ALL
	","
  "
http://stlouis.craigslist.org/ppd/3813231835.html,,"
		LIKE NEW APARTMENT SIZE DRYER $129 WORKS ON REGULAR PLUG  ALSO HAVE MATCHING WASHER $139 ROLLS & HOOKS UP TO SINK COMES WITH WARRANTY CAN DELIVER PLEASE CALL ME AT 314-359-5520
	","
  "
http://stlouis.craigslist.org/ppd/3822413710.html,,"
		LIKE NEW WASHERS WITH WARRANTY CAN DELIVER $119-$159 PLEASE CALL ME AT 314-359-5520 THANK YOU AND GOD BLESS ALL
	","
  "
http://stlouis.craigslist.org/ppd/3794197584.html,,"
		PLEASE CALL US AT 314-614-7434----&-----314-612--00--32 ","
  "
http://stlouis.craigslist.org/ppd/3827077092.html,,"
		Side by Side Refrigerators On Sale starting at $200  ","
  "
http://stlouis.craigslist.org/ppd/3827079542.html,,"
		WASHERS-DRYERS-STOVES-REFRIGERATOR -DISHWASHERS-AND MUCH MORE ALL COME WITH FULL WARRANTY CAN DELIVER PLEASE CALL ME AT 314-359-5520 THANK YOU AND GOD BLESS ALL
	","
  "
http://stlouis.craigslist.org/ppd/3813374387.html,,"
		APARTMENT SIZE WASHER & DRYER SET CAN SEPARATE WASHERS ROLL TO SINK WORKS ON REGULAR OUTLET COMES WITH WARRANTY CAN DELIVER PLEASE CALL ME AT 314-359-5520 THANK YOU AND GOD BLESS ALL
	","
  "
http://stlouis.craigslist.org/ppd/3827079778.html,,"
		Gas Ranges On Sale At Frosty's Appliance","
  "
http://stlouis.craigslist.org/ppd/3822039891.html,,"
		LIKE NEW SIDE X SIDES $189 -$299 COME WITH WARRANTY CAN DELIVER PLEASE CALL ME AT 314-359-5520 THANK YOU AND GOD BLESS ALL
	","
  "
http://stlouis.craigslist.org/ppd/3810960791.html,,"
		LIKE NEW DRYERS GAS & ELECTRIC $110-$139 COME WITH FULL WARRANTY CAN DELIVER PLEASE CALL ME AT 314-536-0730 THANK YOU AND GOD  BLESS ALL
	","
  "
http://stlouis.craigslist.org/ppd/3822036449.html,,"
		REFRIGERATORS TOP & BOTTOMS & SIDE X SIDES LIKE NEW ALL COME WITH A FULL WARRANTY CAN DELIVER PLEASE CALL ME AT 314-359-5520 THANK YOU AND GOD BLESS
	","
  "
http://stlouis.craigslist.org/ppd/3827090716.html,,"
		314__614-7434","
  "
http://stlouis.craigslist.org/ppd/3768638857.html,,"
		 WAS$2299. LFX   STAINLESS //WHITE///BLACK////","
  "
http://stlouis.craigslist.org/ppd/3827062777.html,,"
		Gas Ranges On Sale starting at $125  ","
  "
http://stlouis.craigslist.org/ppd/3782208369.html,,"
		Must See Before You Go Any Where Else ,French Styles ,Side By Sides 31 Cu. Ft. 28 Cu. Ft ","
  "
http://stlouis.craigslist.org/ppd/3798990037.html,,"
		In  Stainless  white  and  Black  ,,LED Lights  ,,Loaded with Features ","
  "
http://stlouis.craigslist.org/ppd/3808588754.html,,"
		call   314--667-5661 or 314--612-0032---
	","
  "
http://stlouis.craigslist.org/ppd/3792661203.html,,"
		CALL US AT 314-612--0032    WE DO DELIVER TOO !!
	","
  "
http://stlouis.craigslist.org/ppd/3792692204.html,,"
		  White  ,,Black  &  Stainless ,,,French  Doors ,,,call   #314--^612---0032---  or 314-667-5661  
	","
  "
http://stlouis.craigslist.org/ppd/3827064868.html,,"
		Smooth Top and coil Top Electric Ranges On Sale At Frosty's Appliance","
  "
http://stlouis.craigslist.org/ppd/3827068597.html,,"
		Happy's has Washer & Dryer sets starting at just $200 and SxS Refrigerators starting at only $300","
  "
http://stlouis.craigslist.org/ppd/3799174216.html,,"
		>WOW>>((LG)) CONVECTION~~oven~&~5-BURNER~~range - $699 (ST.charles mo))) 314-612--0032--or--314--614==7434===","
  "
http://stlouis.craigslist.org/ppd/3827097712.html,,"
		314-614-7434","
  "
http://stlouis.craigslist.org/ppd/3808597542.html,,"
		BRAND-NEW TOP LOADER --CHECK THE RATING ,,CALL   314-612-0032   WE DO DELIVER & SET-UP !","
  "
http://stlouis.craigslist.org/ppd/3827099475.html,,"
		314-614-7434","
  "
http://stlouis.craigslist.org/ppd/3808616201.html,,"
		REFRIGERATORS ,(SIDE BY SIDES ,FRENCH DOORS STARTING AT $ 799.00 .","
  "
http://stlouis.craigslist.org/ppd/3827091709.html,,"
		Top Mount Refrigerators On Sale starting at $150  ","
  "
http://stlouis.craigslist.org/ppd/3827094260.html,,"
		Top Freezer Refrigerators 18 Cubic Foot On Sale At Frosty's Appliance","
  "
http://stlouis.craigslist.org/ppd/3827100796.html,,"
		CALL WE CARRY ONLY THE FINEST NAMES,,,AROUND ,,L.G. SAMSUNG,ELECTROLUX, CALL ME TODAY AT 314------------614---------7434 ","
  "
http://stlouis.craigslist.org/ppd/3827107908.html,,"
		DENT DEALS YOU CANT SEE!!!!!!SAVE BIG BUCKS  !!!BUY WHOLESALE!!!!!314-614-7434 $600-1199. HALF PRICE THEN STORE'S!!!","
  "
http://stlouis.craigslist.org/ppd/3796614110.html,,"
		No membership needed to get great deals on half price appliances top name brand LG Samsung GE 314-612-0032 Used appliances 99 dollars in up! Brand new scratching  and carton damage Damages not noticeable! But 50 percent of the price If you like to save tons of money definitely check us out!
	","
  "
http://stlouis.craigslist.org/ppd/3827102143.html,,"
		314-614-7434","
  "
http://stlouis.craigslist.org/ppd/3812071791.html,,"
		No membership needed to get great deals on half price appliances top name brand LG Samsung GE 314-612-0032 Used appliances 99 dollars in up! Brand new scratching  and carton damage Damages not noticeable! But 50 percent of the price If you like to save tons of money definitely check us out!
	","
  "
http://stlouis.craigslist.org/ppd/3807674413.html,,"
		314-614-7434..text or call best deals in Saint Louis and Saint Charles..314-440-8519%$$$$$699. S!!AND UP!WAY CHEAPER THEN THE BIG STORE
	","
  "
http://stlouis.craigslist.org/ppd/3827106328.html,,"
		Washers-Dryers-Refrigerators-Stoves On Sale starting at $150  ","
  "
http://stlouis.craigslist.org/ppd/3827109149.html,,"
		Clean Side by Side Refrigerator On Sale At Frosty's Appliance","
  "
http://stlouis.craigslist.org/ppd/3811159137.html,,"
		Call or Text at 314-612-0032 for appointments.   fridges  New $749-$1100.  Diswasher  s$ 249.-and up! $399.New is half price of anybody box store
	","
  "
http://stlouis.craigslist.org/ppd/3827118092.html,,"
		STACK WASHER DRYER   LARGE CAPACITY WITH ELECTRIC DRYER      VERY CLEAN   WORKS GREAT!!!   FULL 6 MONTH WARRANTY  WE ACCEPT CASH,CHECKS,DEBIT/CREDIT CARDS   STOP IN AND SEE US   WE ARE OPEN 7 DAYS A WEEK  GIVE US A CALL  314-839-5100   DISCOUNT APPLIANCE 12671 NEW HALLS FERRY RD. FLORISSANT MO. 63033  www.discountappliancestl.com        
	","
  "
http://stlouis.craigslist.org/ppd/3817548376.html,,"
		tons of French door refrigerator starting at $499 in up must-see314-612-0032 Maytag
	","
  "
http://stlouis.craigslist.org/ppd/3807020490.html,,"
		Let's see half price appliances with the warranty can deliver no brainer!!! cut out the middleman this is a full warehouse wholesale deal! dealers welcome by direct Samsung appliances St Charles  oFallon St Peter St Louis Wildwood Clayton best of the best for Missouri in the Midwest!314-612-0032 washer front loaders and t! top of the line refrigerator starting at $699 side by side and 3 door French doors super deals and up! top loaders high efficiency starting at 399 and up stuff.org dishwasher you name it we have it all microwave above the range!
	","
  "
http://stlouis.craigslist.org/ppd/3822560593.html,,"
		314-612-0032   Or.  667-5661  $499.-$665.STOVESand up!    FRIDGES  $$699.-$999.-$1199.......HALF PRICE OF STORES!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
	","
  "
http://stlouis.craigslist.org/ppd/3822559170.html,,"
		314-612-0032   Or.  667-5661  $499.-$665.STOVESand up!    FRIDGES  $$699.-$999.-$1199.......HALF PRICE OF STORES!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
	","
  "
http://stlouis.craigslist.org/ppd/3827120570.html,,"
		  SUPER CAPACITY WASHER.  EXCELLENT CONDITION AND COMES WITH A FULL 6 MONTH WARRANTY   DELIVERY IS AVAILABLE  STOP BY AND SEE US WE ARE OPEN 7 DAYS A WEEK     DISCOUNT APPLIANCE  12671 NEW HALLS FERRY RD. FLORISSANT MO.  63033  OR GIVE US A CALL 314-839-5100  ","
  "
http://stlouis.craigslist.org/ppd/3827120258.html,,"
		Washers-Dryers Sets On Sale starting at $250  ","
  "
http://stlouis.craigslist.org/ppd/3827132078.html,,"
		CALL WE CARRY ONLY THE FINEST NAMES,,,AROUND ,,L.G. SAMSUNG,ELECTROLUX, CALL ME TODAY AT 314------------614---------7434 ","
  "
http://stlouis.craigslist.org/ppd/3822561937.html,,"
		SAVE A BUCK$$FRIDGES$$$699-$$1199$$$$$314-612-0032 text or call! Steve
	","
  "
http://stlouis.craigslist.org/ppd/3827129479.html,,"
		314-614-7434","
  "
http://stlouis.craigslist.org/ppd/3827123207.html,,"
		On Sale At Frosty's Appliance","
  "
http://stlouis.craigslist.org/ppd/3827130697.html,,"
		314-614-7434","
  "
http://stlouis.craigslist.org/ppd/3827133342.html,,"
		314-614--7434","
  "
http://stlouis.craigslist.org/ppd/3827134155.html,,"
		Washers On Sale starting at $125  ","
  "
http://stlouis.craigslist.org/ppd/3827134449.html,,"
		STARTING AT $699.-$999.","
  "
http://stlouis.craigslist.org/ppd/3813289472.html,,"
		314-614-7434..text or call best deals in Saint Louis and Saint Charles..314-440-8519%$$$$$699. S!!AND UP!WAY CHEAPER THEN THE BIG STORE
	","
  "
http://stlouis.craigslist.org/ppd/3827137454.html,,"
		On Sale At Frosty's Appliance","
  "
http://stlouis.craigslist.org/ppd/3822563408.html,,"
		$649.-$1100.Tons of side by side 3 d or french doors for doors for half price of the big box stores *text or call314-614-7434
	","
  "
http://stlouis.craigslist.org/ppd/3822564698.html,,"
		SAVE...A..BUCK!!!!!SUPER CHEAP DEALS!****314-614-7434*******!314-667-5661!STARTING AT $597.AND UP!!!
	","
  "
http://stlouis.craigslist.org/ppd/3808998587.html,,"
		Call or Text at 314-614-7434%%%% 10-7during the week and then on Sundays for appointments.   fridges  New $649-$1100.  Diswasher  s$ 249.-and up! $399.New is half price of anybody box store
	","
  "
http://stlouis.craigslist.org/ppd/3808562893.html,,"
		No membership needed to get great deals on half price appliances top name brand LG Samsung GE 314-614-7434 or 314-612-0032 Used appliances 99 dollars in up! Brand new scratching  and carton damage Damages not noticeable! But 50 percent of the price If you like to save tons of money definitely check us out!
	","
  "
http://stlouis.craigslist.org/ppd/3811803680.html,,"
		698.AND UP!!$1099.*****CALL ABOUT ARE BIG WAREHOUSE SALE!!!!!!!!!!!!* 314-440-8519***text or call**  STL AND  ST CHARLES  WE DROP OFF TOO!!!
	","
  "
http://stlouis.craigslist.org/ppd/3790451373.html,,"
		314-612-0032   Or.  667-5661  $499.-$665.STOVESand up!    FRIDGES  $$699.-$999.-$1199.......HALF PRICE OF STORES!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
	","
  "
http://stlouis.craigslist.org/ppd/3822320048.html,,"
		314-612-0032.  314-614-7434  half price appliance sale must seeSTOVES    FRIDGES  $$699.-$999.-$1199.......HALF PRICE OF STORES!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
	","
  "
http://stlouis.craigslist.org/ppd/3786613139.html,,"
		Happy's has Washers, Dryers, Stoves, and Refrigerators all starting at only $100","
  "
